"mes","dia","anio","provincia","casos"
"4","6","2020","Manabí","88"
"4","7","2020","Manabí","115"
"4","8","2020","Manabí","132"
"4","9","2020","Manabí","159"
"4","10","2020","Manabí","188"
"4","11","2020","Manabí","204"
"4","12","2020","Manabí","214"
"4","13","2020","Manabí","215"
"4","14","2020","Manabí","219"
"4","15","2020","Manabí","227"
"4","16","2020","Manabí","244"
"4","17","2020","Manabí","262"
"4","18","2020","Manabí","274"
"4","19","2020","Manabí","286"
"4","20","2020","Manabí","296"
"04","21","2020","Manabí","296"
"04","22","2020","Manabí","316"
"04","23","2020","Manabí","330"
"04","24","2020","Manabí","1869"
"04","27","2020","Manabí","514"
"04","28","2020","Manabí","554"
"04","29","2020","Manabí","601"
"04","30","2020","Manabí","612"
"05","1","2020","Manabí","633"
"05","2","2020","Manabí","799"
"05","3","2020","Manabí","934"
"05","4","2020","Manabí","1382"
"05","6","2020","Manabí","1046"
"05","7","2020","Manabí","1263"
"05","8","2020","Manabí","1173"
"05","9","2020","Manabí","1195"
"05","10","2020","Manabí","1299"
"05","11","2020","Manabí","1226"
"05","12","2020","Manabí","1277"
"05","13","2020","Manabí","1280"
"05","14","2020","Manabí","1281"
"05","15","2020","Manabí","1374"
"05","16","2020","Manabí","1468"
"05","17","2020","Manabí","1528"
"05","18","2020","Manabí","1601"
"05","19","2020","Manabí","1638"
"05","20","2020","Manabí","1736"
"05","21","2020","Manabí","1751"
"05","22","2020","Manabí","1814"
"05","23","2020","Manabí","1855"
"05","24","2020","Manabí","1895"
"05","25","2020","Manabí","1988"
"05","26","2020","Manabí","2056"
"05","27","2020","Manabí","2150"
"05","28","2020","Manabí","2198"
"05","29","2020","Manabí","2199"
"05","30","2020","Manabí","2206"
"05","31","2020","Manabí","2235"
"06","1","2020","Manabí","2328"
"06","2","2020","Manabí","2379"
"06","3","2020","Manabí","2516"
"06","4","2020","Manabí","2672"
"06","5","2020","Manabí","2696"
"06","6","2020","Manabí","2821"
"6","7","2020","Manabí","2833"
"6","8","2020","Manabí","2838"
"6","9","2020","Manabí","2950"
"6","10","2020","Manabí","2990"
"6","11","2020","Manabí","3120"
"6","12","2020","Manabí","3209"
"6","13","2020","Manabí","3248"
"6","14","2020","Manabí","3335"
"6","15","2020","Manabí","3354"
"6","16","2020","Manabí","3532"
"6","17","2020","Manabí","3586"
"6","18","2020","Manabí","3642"
"6","19","2020","Manabí","3705"
"6","20","2020","Manabí","3710"
"6","21","2020","Manabí","3761"
"6","22","2020","Manabí","3762"
"6","23","2020","Manabí","3869"
"6","24","2020","Manabí","4039"
"6","25","2020","Manabí","4137"
"6","26","2020","Manabí","4174"
"6","27","2020","Manabí","4246"
"6","28","2020","Manabí","4288"
"6","29","2020","Manabí","4347"
"6","30","2020","Manabí","4445"
"7","1","2020","Manabí","4499"
"7","2","2020","Manabí","4551"
"7","3","2020","Manabí","4615"
"7","4","2020","Manabí","4643"
"7","5","2020","Manabí","4647"
"7","6","2020","Manabí","4720"
"7","7","2020","Manabí","4798"
"7","8","2020","Manabí","4.82"
"7","9","2020","Manabí","4890"
"7","10","2020","Manabí","4931"
"7","11","2020","Manabí","5056"
"7","12","2020","Manabí","5110"
"7","13","2020","Manabí","5186"
"7","14","2020","Manabí","5276"
"7","15","2020","Manabí","5351"
"7","16","2020","Manabí","5439"
"7","17","2020","Manabí","5543"
"7","18","2020","Manabí","5664"
"7","19","2020","Manabí","5688"
"7","20","2020","Manabí","5722"
"7","21","2020","Manabí","5841"
"7","22","2020","Manabí","5951"
"7","23","2020","Manabí","6012"
"7","24","2020","Manabí","6015"
"7","25","2020","Manabí","6068"
"7","26","2020","Manabí","6178"
"7","27","2020","Manabí","6210"
"7","28","2020","Manabí","6270"
"7","29","2020","Manabí","6339"
"7","30","2020","Manabí","6470"
"7","31","2020","Manabí","6488"
"8","1","2020","Manabí","6565"
"8","2","2020","Manabí","6577"
"8","3","2020","Manabí","6688"
"8","4","2020","Manabí","6734"
"8","5","2020","Manabí","6757"
"8","6","2020","Manabí","6901"
"8","7","2020","Manabí","6946"
"8","8","2020","Manabí","7047"
"8","9","2020","Manabí","7088"
"8","10","2020","Manabí","7121"
"8","11","2020","Manabí","7144"
"8","12","2020","Manabí","7174"
"8","13","2020","Manabí","7290"
"8","14","2020","Manabí","7368"
"8","15","2020","Manabí","7466"
"8","16","2020","Manabí","7485"
"3","16","2020","Morona Santiago"," "
"3","17","2020","Morona Santiago","1"
"3","18","2020","Morona Santiago","1"
"3","19","2020","Morona Santiago","3"
"3","20","2020","Morona Santiago","3"
"3","21","2020","Morona Santiago","3"
"3","22","2020","Morona Santiago","3"
"3","23","2020","Morona Santiago","6"
"3","24","2020","Morona Santiago","6"
"3","25","2020","Morona Santiago","7"
"3","26","2020","Morona Santiago","8"
"3","27","2020","Morona Santiago","8"
"3","28","2020","Morona Santiago","8"
"3","29","2020","Morona Santiago","9"
"3","30","2020","Morona Santiago","10"
"3","31","2020","Morona Santiago","10"
"4","1","2020","Morona Santiago","10"
"4","2","2020","Morona Santiago","10"
"4","3","2020","Morona Santiago","10"
"4","4","2020","Morona Santiago","10"
"4","5","2020","Morona Santiago","10"
"4","6","2020","Morona Santiago","11"
"4","7","2020","Morona Santiago","12"
"4","8","2020","Morona Santiago","17"
"4","9","2020","Morona Santiago","18"
"4","10","2020","Morona Santiago","19"
"4","11","2020","Morona Santiago","19"
"4","12","2020","Morona Santiago","19"
"4","13","2020","Morona Santiago","20"
"4","14","2020","Morona Santiago","21"
"4","15","2020","Morona Santiago","21"
"4","16","2020","Morona Santiago","21"
"4","17","2020","Morona Santiago","23"
"4","18","2020","Morona Santiago","26"
"4","19","2020","Morona Santiago","28"
"4","20","2020","Morona Santiago","30"
"04","21","2020","Morona Santiago","30"
"04","22","2020","Morona Santiago","31"
"04","23","2020","Morona Santiago","31"
"04","24","2020","Morona Santiago","48"
"04","27","2020","Morona Santiago","34"
"04","28","2020","Morona Santiago","61"
"04","29","2020","Morona Santiago","61"
"04","30","2020","Morona Santiago","61"
"05","1","2020","Morona Santiago","72"
"05","2","2020","Morona Santiago","72"
"05","3","2020","Morona Santiago","79"
"05","4","2020","Morona Santiago","79"
"05","6","2020","Morona Santiago","37"
"05","7","2020","Morona Santiago","71"
"05","8","2020","Morona Santiago","40"
"05","9","2020","Morona Santiago","44"
"05","10","2020","Morona Santiago","44"
"05","11","2020","Morona Santiago","44"
"05","12","2020","Morona Santiago","49"
"05","13","2020","Morona Santiago","49"
"05","14","2020","Morona Santiago","49"
"05","15","2020","Morona Santiago","60"
"05","16","2020","Morona Santiago","63"
"05","17","2020","Morona Santiago","64"
"05","18","2020","Morona Santiago","70"
"05","19","2020","Morona Santiago","70"
"05","20","2020","Morona Santiago","79"
"05","21","2020","Morona Santiago","84"
"05","22","2020","Morona Santiago","84"
"05","23","2020","Morona Santiago","90"
"05","24","2020","Morona Santiago","92"
"05","25","2020","Morona Santiago","95"
"05","26","2020","Morona Santiago","100"
"05","27","2020","Morona Santiago","101"
"05","28","2020","Morona Santiago","103"
"05","29","2020","Morona Santiago","105"
"05","30","2020","Morona Santiago","105"
"05","31","2020","Morona Santiago","105"
"06","1","2020","Morona Santiago","129"
"06","2","2020","Morona Santiago","131"
"06","3","2020","Morona Santiago","138"
"06","4","2020","Morona Santiago","138"
"06","5","2020","Morona Santiago","172"
"06","6","2020","Morona Santiago","179"
"6","7","2020","Morona Santiago","182"
"6","8","2020","Morona Santiago","184"
"6","9","2020","Morona Santiago","198"
"6","10","2020","Morona Santiago","202"
"6","11","2020","Morona Santiago","226"
"6","12","2020","Morona Santiago","259"
"6","13","2020","Morona Santiago","266"
"6","14","2020","Morona Santiago","292"
"6","15","2020","Morona Santiago","312"
"6","16","2020","Morona Santiago","321"
"6","17","2020","Morona Santiago","333"
"6","18","2020","Morona Santiago","350"
"6","19","2020","Morona Santiago","387"
"6","20","2020","Morona Santiago","421"
"6","21","2020","Morona Santiago","447"
"6","22","2020","Morona Santiago","447"
"6","23","2020","Morona Santiago","541"
"6","24","2020","Morona Santiago","559"
"6","25","2020","Morona Santiago","567"
"6","26","2020","Morona Santiago","657"
"6","27","2020","Morona Santiago","695"
"6","28","2020","Morona Santiago","758"
"6","29","2020","Morona Santiago","759"
"6","30","2020","Morona Santiago","780"
"7","1","2020","Morona Santiago","796"
"7","2","2020","Morona Santiago","849"
"7","3","2020","Morona Santiago","909"
"7","4","2020","Morona Santiago","992"
"7","5","2020","Morona Santiago","1000"
"7","6","2020","Morona Santiago","1009"
"7","7","2020","Morona Santiago","1090"
"7","8","2020","Morona Santiago","1117"
"7","9","2020","Morona Santiago","1153"
"7","10","2020","Morona Santiago","1194"
"7","11","2020","Morona Santiago","1244"
"7","12","2020","Morona Santiago","1286"
"7","13","2020","Morona Santiago","1371"
"7","14","2020","Morona Santiago","1409"
"7","15","2020","Morona Santiago","1430"
"7","16","2020","Morona Santiago","1458"
"7","17","2020","Morona Santiago","1467"
"7","18","2020","Morona Santiago","1486"
"7","19","2020","Morona Santiago","1590"
"7","20","2020","Morona Santiago","1619"
"7","21","2020","Morona Santiago","1658"
"7","22","2020","Morona Santiago","1696"
"7","23","2020","Morona Santiago","1745"
"7","24","2020","Morona Santiago","1833"
"7","25","2020","Morona Santiago","1855"
"7","26","2020","Morona Santiago","1888"
"7","27","2020","Morona Santiago","1888"
"7","28","2020","Morona Santiago","1923"
"7","29","2020","Morona Santiago","1956"
"7","30","2020","Morona Santiago","1976"
"7","31","2020","Morona Santiago","2011"
"8","1","2020","Morona Santiago","2055"
"8","2","2020","Morona Santiago","2056"
"8","3","2020","Morona Santiago","2058"
"8","4","2020","Morona Santiago","2077"
"8","5","2020","Morona Santiago","2093"
"8","6","2020","Morona Santiago","2124"
"8","7","2020","Morona Santiago","2141"
"8","8","2020","Morona Santiago","2176"
"8","9","2020","Morona Santiago","2176"
"8","10","2020","Morona Santiago","2177"
"8","11","2020","Morona Santiago","2190"
"8","12","2020","Morona Santiago","2192"
"8","13","2020","Morona Santiago","2207"
"8","14","2020","Morona Santiago","2238"
"8","15","2020","Morona Santiago","2262"
"8","16","2020","Morona Santiago","2273"
"3","16","2020","Napo "," "
"3","17","2020","Napo "," "
"3","18","2020","Napo "," "
"3","19","2020","Napo "," "
"3","20","2020","Napo "," "
"3","21","2020","Napo "," "
"3","22","2020","Napo "," "
"3","23","2020","Napo "," "
"3","24","2020","Napo "," "
"3","25","2020","Napo "," "
"3","26","2020","Napo "," "
"3","27","2020","Napo "," "
"3","28","2020","Napo "," "
"3","29","2020","Napo "," "
"3","30","2020","Napo "," "
"3","31","2020","Napo ","1"
"4","1","2020","Napo ","1"
"4","2","2020","Napo ","1"
"4","3","2020","Napo ","1"
"4","4","2020","Napo ","2"
"4","5","2020","Napo ","2"
"4","6","2020","Napo ","2"
"4","7","2020","Napo ","2"
"4","8","2020","Napo ","2"
"4","9","2020","Napo ","2"
"4","10","2020","Napo ","3"
"4","11","2020","Napo ","4"
"4","12","2020","Napo ","6"
"4","13","2020","Napo ","6"
"4","14","2020","Napo ","8"
"4","15","2020","Napo ","8"
"4","16","2020","Napo ","8"
"4","17","2020","Napo ","8"
"4","18","2020","Napo ","8"
"4","19","2020","Napo ","8"
"4","20","2020","Napo ","9"
"04","21","2020","Napo ","9"
"04","22","2020","Napo ","10"
"04","23","2020","Napo ","12"
"04","24","2020","Napo ","20"
"04","27","2020","Napo ","15"
"04","28","2020","Napo ","19"
"04","29","2020","Napo ","23"
"04","30","2020","Napo ","23"
"05","1","2020","Napo ","30"
"05","2","2020","Napo ","36"
"05","3","2020","Napo ","40"
"05","4","2020","Napo ","42"
"05","6","2020","Napo ","40"
"05","7","2020","Napo ","40"
"05","8","2020","Napo ","43"
"05","9","2020","Napo ","43"
"05","10","2020","Napo ","54"
"05","11","2020","Napo ","43"
"05","12","2020","Napo ","61"
"05","13","2020","Napo ","61"
"05","14","2020","Napo ","61"
"05","15","2020","Napo ","88"
"05","16","2020","Napo ","95"
"05","17","2020","Napo ","101"
"05","18","2020","Napo ","105"
"05","19","2020","Napo ","115"
"05","20","2020","Napo ","118"
"05","21","2020","Napo ","125"
"05","22","2020","Napo ","145"
"05","23","2020","Napo ","152"
"05","24","2020","Napo ","166"
"05","25","2020","Napo ","190"
"05","26","2020","Napo ","195"
"05","27","2020","Napo ","201"
"05","28","2020","Napo ","201"
"05","29","2020","Napo ","201"
"05","30","2020","Napo ","201"
"05","31","2020","Napo ","201"
"06","1","2020","Napo ","220"
"06","2","2020","Napo ","229"
"06","3","2020","Napo ","238"
"06","4","2020","Napo ","267"
"06","5","2020","Napo ","286"
"06","6","2020","Napo ","311"
"6","7","2020","Napo ","325"
"6","8","2020","Napo ","325"
"6","9","2020","Napo ","327"
"6","10","2020","Napo ","345"
"6","11","2020","Napo ","349"
"6","12","2020","Napo ","361"
"6","13","2020","Napo ","390"
"6","14","2020","Napo ","390"
"6","15","2020","Napo ","404"
"6","16","2020","Napo ","406"
"6","17","2020","Napo ","406"
"6","18","2020","Napo ","445"
"6","19","2020","Napo ","496"
"6","20","2020","Napo ","501"
"6","21","2020","Napo ","501"
"6","22","2020","Napo ","501"
"6","23","2020","Napo ","526"
"6","24","2020","Napo ","526"
"6","25","2020","Napo ","555"
"6","26","2020","Napo ","555"
"6","27","2020","Napo ","556"
"6","28","2020","Napo ","564"
"6","29","2020","Napo ","564"
"6","30","2020","Napo ","586"
"7","1","2020","Napo ","593"
"7","2","2020","Napo ","613"
"7","3","2020","Napo ","639"
"7","4","2020","Napo ","652"
"7","5","2020","Napo ","653"
"7","6","2020","Napo ","656"
"7","7","2020","Napo ","660"
"7","8","2020","Napo ","670"
"7","9","2020","Napo ","691"
"7","10","2020","Napo ","698"
"7","11","2020","Napo ","726"
"7","12","2020","Napo ","726"
"7","13","2020","Napo ","726"
"7","14","2020","Napo ","762"
"7","15","2020","Napo ","770"
"7","16","2020","Napo ","785"
"7","17","2020","Napo ","786"
"7","18","2020","Napo ","810"
"7","19","2020","Napo ","814"
"7","20","2020","Napo ","820"
"7","21","2020","Napo ","832"
"7","22","2020","Napo ","836"
"7","23","2020","Napo ","858"
"7","24","2020","Napo ","876"
"7","25","2020","Napo ","891"
"7","26","2020","Napo ","892"
"7","27","2020","Napo ","892"
"7","28","2020","Napo ","920"
"7","29","2020","Napo ","930"
"7","30","2020","Napo ","931"
"7","31","2020","Napo ","940"
"8","1","2020","Napo ","947"
"8","2","2020","Napo ","947"
"8","3","2020","Napo ","947"
"8","4","2020","Napo ","947"
"8","5","2020","Napo ","947"
"8","6","2020","Napo ","950"
"8","7","2020","Napo ","950"
"8","8","2020","Napo ","971"
"8","9","2020","Napo ","978"
"8","10","2020","Napo ","978"
"8","11","2020","Napo ","980"
"8","12","2020","Napo ","985"
"8","13","2020","Napo ","985"
"8","14","2020","Napo ","996"
"8","15","2020","Napo ","1001"
"8","16","2020","Napo ","1009"
"3","16","2020","Orellana "," "
"3","17","2020","Orellana "," "
"3","18","2020","Orellana "," "
"3","19","2020","Orellana "," "
"3","20","2020","Orellana "," "
"3","21","2020","Orellana "," "
"3","22","2020","Orellana "," "
"3","23","2020","Orellana "," "
"3","24","2020","Orellana "," "
"3","25","2020","Orellana "," "
"3","26","2020","Orellana "," "
"3","27","2020","Orellana "," "
"3","28","2020","Orellana ","1"
"3","29","2020","Orellana ","1"
"3","30","2020","Orellana ","1"
"3","31","2020","Orellana ","1"
"4","1","2020","Orellana ","1"
"4","2","2020","Orellana ","1"
"4","3","2020","Orellana ","1"
"4","4","2020","Orellana ","2"
"4","5","2020","Orellana ","3"
"4","6","2020","Orellana ","4"
"4","7","2020","Orellana ","4"
"4","8","2020","Orellana ","4"
"4","9","2020","Orellana ","5"
"4","10","2020","Orellana ","5"
"4","11","2020","Orellana ","5"
"4","12","2020","Orellana ","6"
"4","13","2020","Orellana ","6"
"4","14","2020","Orellana ","6"
"4","15","2020","Orellana ","6"
"4","16","2020","Orellana ","7"
"4","17","2020","Orellana ","9"
"4","18","2020","Orellana ","9"
"4","19","2020","Orellana ","9"
"4","20","2020","Orellana ","10"
"04","21","2020","Orellana ","12"
"04","22","2020","Orellana ","12"
"04","23","2020","Orellana ","14"
"04","24","2020","Orellana ","31"
"04","27","2020","Orellana ","28"
"04","28","2020","Orellana ","30"
"04","29","2020","Orellana ","33"
"04","30","2020","Orellana ","33"
"05","1","2020","Orellana ","35"
"05","2","2020","Orellana ","39"
"05","3","2020","Orellana ","39"
"05","4","2020","Orellana ","39"
"05","6","2020","Orellana ","48"
"05","7","2020","Orellana ","48"
"05","8","2020","Orellana ","52"
"05","9","2020","Orellana ","52"
"05","10","2020","Orellana ","60"
"05","11","2020","Orellana ","52"
"05","12","2020","Orellana ","67"
"05","13","2020","Orellana ","67"
"05","14","2020","Orellana ","67"
"05","15","2020","Orellana ","70"
"05","16","2020","Orellana ","85"
"05","17","2020","Orellana ","90"
"05","18","2020","Orellana ","97"
"05","19","2020","Orellana ","107"
"05","20","2020","Orellana ","122"
"05","21","2020","Orellana ","134"
"05","22","2020","Orellana ","143"
"05","23","2020","Orellana ","147"
"05","24","2020","Orellana ","163"
"05","25","2020","Orellana ","168"
"05","26","2020","Orellana ","168"
"05","27","2020","Orellana ","187"
"05","28","2020","Orellana ","203"
"05","29","2020","Orellana ","203"
"05","30","2020","Orellana ","208"
"05","31","2020","Orellana ","237"
"06","1","2020","Orellana ","256"
"06","2","2020","Orellana ","273"
"06","3","2020","Orellana ","283"
"06","4","2020","Orellana ","289"
"06","5","2020","Orellana ","295"
"06","6","2020","Orellana ","322"
"6","7","2020","Orellana ","326"
"6","8","2020","Orellana ","327"
"6","9","2020","Orellana ","349"
"6","10","2020","Orellana ","359"
"6","11","2020","Orellana ","373"
"6","12","2020","Orellana ","388"
"6","13","2020","Orellana ","415"
"6","14","2020","Orellana ","417"
"6","15","2020","Orellana ","483"
"6","16","2020","Orellana ","495"
"6","17","2020","Orellana ","508"
"6","18","2020","Orellana ","509"
"6","19","2020","Orellana ","516"
"6","20","2020","Orellana ","523"
"6","21","2020","Orellana ","539"
"6","22","2020","Orellana ","539"
"6","23","2020","Orellana ","548"
"6","24","2020","Orellana ","552"
"6","25","2020","Orellana ","603"
"6","26","2020","Orellana ","611"
"6","27","2020","Orellana ","612"
"6","28","2020","Orellana ","657"
"6","29","2020","Orellana ","657"
"6","30","2020","Orellana ","741"
"7","1","2020","Orellana ","753"
"7","2","2020","Orellana ","775"
"7","3","2020","Orellana ","810"
"7","4","2020","Orellana ","821"
"7","5","2020","Orellana ","838"
"7","6","2020","Orellana ","838"
"7","7","2020","Orellana ","841"
"7","8","2020","Orellana ","847"
"7","9","2020","Orellana ","888"
"7","10","2020","Orellana ","888"
"7","11","2020","Orellana ","918"
"7","12","2020","Orellana ","921"
"7","13","2020","Orellana ","921"
"7","14","2020","Orellana ","978"
"7","15","2020","Orellana ","1022"
"7","16","2020","Orellana ","1056"
"7","17","2020","Orellana ","1060"
"7","18","2020","Orellana ","1073"
"7","19","2020","Orellana ","1073"
"7","20","2020","Orellana ","1073"
"7","21","2020","Orellana ","1090"
"7","22","2020","Orellana ","1119"
"7","23","2020","Orellana ","1222"
"7","24","2020","Orellana ","1239"
"7","25","2020","Orellana ","1256"
"7","26","2020","Orellana ","1271"
"7","27","2020","Orellana ","1271"
"7","28","2020","Orellana ","1288"
"7","29","2020","Orellana ","1308"
"7","30","2020","Orellana ","1311"
"7","31","2020","Orellana ","1323"
"8","1","2020","Orellana ","1336"
"8","2","2020","Orellana ","1336"
"8","3","2020","Orellana ","1336"
"8","4","2020","Orellana ","1348"
"8","5","2020","Orellana ","1352"
"8","6","2020","Orellana ","1369"
"8","7","2020","Orellana ","1385"
"8","8","2020","Orellana ","1410"
"8","9","2020","Orellana ","1436"
"8","10","2020","Orellana ","1448"
"8","11","2020","Orellana ","1451"
"8","12","2020","Orellana ","1455"
"8","13","2020","Orellana ","1461"
"8","14","2020","Orellana ","1465"
"8","15","2020","Orellana ","1472"
"8","16","2020","Orellana ","1489"
"3","16","2020","Pastaza"," "
"3","17","2020","Pastaza"," "
"3","18","2020","Pastaza"," "
"3","19","2020","Pastaza"," "
"3","20","2020","Pastaza"," "
"3","21","2020","Pastaza"," "
"3","22","2020","Pastaza"," "
"3","23","2020","Pastaza"," "
"3","24","2020","Pastaza"," "
"3","25","2020","Pastaza","1"
"3","26","2020","Pastaza","2"
"3","27","2020","Pastaza","2"
"3","28","2020","Pastaza","5"
"3","29","2020","Pastaza","5"
"3","30","2020","Pastaza","5"
"3","31","2020","Pastaza","5"
"4","1","2020","Pastaza","5"
"4","2","2020","Pastaza","7"
"4","3","2020","Pastaza","9"
"4","4","2020","Pastaza","9"
"4","5","2020","Pastaza","11"
"4","6","2020","Pastaza","12"
"4","7","2020","Pastaza","12"
"4","8","2020","Pastaza","12"
"4","9","2020","Pastaza","12"
"4","10","2020","Pastaza","13"
"4","11","2020","Pastaza","13"
"4","12","2020","Pastaza","13"
"4","13","2020","Pastaza","13"
"4","14","2020","Pastaza","14"
"4","15","2020","Pastaza","16"
"4","16","2020","Pastaza","17"
"4","17","2020","Pastaza","18"
"4","18","2020","Pastaza","18"
"4","19","2020","Pastaza","20"
"4","20","2020","Pastaza","20"
"04","21","2020","Pastaza","20"
"04","22","2020","Pastaza","20"
"04","23","2020","Pastaza","25"
"04","24","2020","Pastaza","39"
"04","27","2020","Pastaza","32"
"04","28","2020","Pastaza","43"
"04","29","2020","Pastaza","44"
"04","30","2020","Pastaza","46"
"05","1","2020","Pastaza","50"
"05","2","2020","Pastaza","52"
"05","3","2020","Pastaza","64"
"05","4","2020","Pastaza","67"
"05","6","2020","Pastaza","76"
"05","7","2020","Pastaza","80"
"05","8","2020","Pastaza","82"
"05","9","2020","Pastaza","87"
"05","10","2020","Pastaza","97"
"05","11","2020","Pastaza","87"
"05","12","2020","Pastaza","114"
"05","13","2020","Pastaza","114"
"05","14","2020","Pastaza","114"
"05","15","2020","Pastaza","116"
"05","16","2020","Pastaza","127"
"05","17","2020","Pastaza","129"
"05","18","2020","Pastaza","131"
"05","19","2020","Pastaza","136"
"05","20","2020","Pastaza","167"
"05","21","2020","Pastaza","175"
"05","22","2020","Pastaza","184"
"05","23","2020","Pastaza","188"
"05","24","2020","Pastaza","195"
"05","25","2020","Pastaza","214"
"05","26","2020","Pastaza","220"
"05","27","2020","Pastaza","225"
"05","28","2020","Pastaza","227"
"05","29","2020","Pastaza","228"
"05","30","2020","Pastaza","228"
"05","31","2020","Pastaza","228"
"06","1","2020","Pastaza","279"
"06","2","2020","Pastaza","282"
"06","3","2020","Pastaza","304"
"06","4","2020","Pastaza","306"
"06","5","2020","Pastaza","308"
"06","6","2020","Pastaza","317"
"6","7","2020","Pastaza","320"
"6","8","2020","Pastaza","324"
"6","9","2020","Pastaza","326"
"6","10","2020","Pastaza","357"
"6","11","2020","Pastaza","363"
"6","12","2020","Pastaza","380"
"6","13","2020","Pastaza","391"
"6","14","2020","Pastaza","392"
"6","15","2020","Pastaza","439"
"6","16","2020","Pastaza","441"
"6","17","2020","Pastaza","462"
"6","18","2020","Pastaza","484"
"6","19","2020","Pastaza","539"
"6","20","2020","Pastaza","539"
"6","21","2020","Pastaza","540"
"6","22","2020","Pastaza","540"
"6","23","2020","Pastaza","553"
"6","24","2020","Pastaza","574"
"6","25","2020","Pastaza","614"
"6","26","2020","Pastaza","616"
"6","27","2020","Pastaza","630"
"6","28","2020","Pastaza","641"
"6","29","2020","Pastaza","649"
"6","30","2020","Pastaza","686"
"7","1","2020","Pastaza","705"
"7","2","2020","Pastaza","760"
"7","3","2020","Pastaza","792"
"7","4","2020","Pastaza","805"
"7","5","2020","Pastaza","830"
"7","6","2020","Pastaza","837"
"7","7","2020","Pastaza","899"
"7","8","2020","Pastaza","909"
"7","9","2020","Pastaza","921"
"7","10","2020","Pastaza","941"
"7","11","2020","Pastaza","962"
"7","12","2020","Pastaza","962"
"7","13","2020","Pastaza","962"
"7","14","2020","Pastaza","1012"
"7","15","2020","Pastaza","1035"
"7","16","2020","Pastaza","1054"
"7","17","2020","Pastaza","1061"
"7","18","2020","Pastaza","1119"
"7","19","2020","Pastaza","1119"
"7","20","2020","Pastaza","1121"
"7","21","2020","Pastaza","1168"
"7","22","2020","Pastaza","1212"
"7","23","2020","Pastaza","1274"
"7","24","2020","Pastaza","1295"
"7","25","2020","Pastaza","1296"
"7","26","2020","Pastaza","1326"
"7","27","2020","Pastaza","1326"
"7","28","2020","Pastaza","1342"
"7","29","2020","Pastaza","1348"
"7","30","2020","Pastaza","1349"
"7","31","2020","Pastaza","1376"
"8","1","2020","Pastaza","1377"
"8","2","2020","Pastaza","1377"
"8","3","2020","Pastaza","1377"
"8","4","2020","Pastaza","1380"
"8","5","2020","Pastaza","1441"
"8","6","2020","Pastaza","1494"
"8","7","2020","Pastaza","1497"
"8","8","2020","Pastaza","1539"
"8","9","2020","Pastaza","1547"
"8","10","2020","Pastaza","1547"
"8","11","2020","Pastaza","1553"
"8","12","2020","Pastaza","1645"
"8","13","2020","Pastaza","1662"
"8","14","2020","Pastaza","1662"
"8","15","2020","Pastaza","1705"
"8","16","2020","Pastaza","1708"
"3","16","2020","Pichincha","8"
"3","17","2020","Pichincha","8"
"3","18","2020","Pichincha","12"
"3","19","2020","Pichincha","16"
"3","20","2020","Pichincha","35"
"3","21","2020","Pichincha","50"
"3","22","2020","Pichincha","60"
"3","23","2020","Pichincha","65"
"3","24","2020","Pichincha","72"
"3","25","2020","Pichincha","108"
"3","26","2020","Pichincha","121"
"3","27","2020","Pichincha","137"
"3","28","2020","Pichincha","171"
"3","29","2020","Pichincha","188"
"3","30","2020","Pichincha","191"
"3","31","2020","Pichincha","219"
"4","1","2020","Pichincha","248"
"4","2","2020","Pichincha","259"
"4","3","2020","Pichincha","285"
"4","4","2020","Pichincha","321"
"4","5","2020","Pichincha","345"
"4","6","2020","Pichincha","395"
"4","7","2020","Pichincha","418"
"4","8","2020","Pichincha","440"
"4","9","2020","Pichincha","494"
"4","10","2020","Pichincha","579"
"4","11","2020","Pichincha","606"
"4","12","2020","Pichincha","627"
"4","13","2020","Pichincha","634"
"4","14","2020","Pichincha","646"
"4","15","2020","Pichincha","674"
"4","16","2020","Pichincha","736"
"4","17","2020","Pichincha","779"
"4","18","2020","Pichincha","794"
"4","19","2020","Pichincha","819"
"4","20","2020","Pichincha","841"
"04","21","2020","Pichincha","868"
"04","22","2020","Pichincha","926"
"04","23","2020","Pichincha","991"
"04","24","2020","Pichincha","1634"
"04","27","2020","Pichincha","1194"
"04","28","2020","Pichincha","1298"
"04","29","2020","Pichincha","1351"
"04","30","2020","Pichincha","1420"
"05","1","2020","Pichincha","1507"
"05","2","2020","Pichincha","1593"
"05","3","2020","Pichincha","1698"
"05","4","2020","Pichincha","1732"
"05","6","2020","Pichincha","1913"
"05","7","2020","Pichincha","1956"
"05","8","2020","Pichincha","1988"
"05","9","2020","Pichincha","2064"
"05","10","2020","Pichincha","2096"
"05","11","2020","Pichincha","2071"
"05","12","2020","Pichincha","2336"
"05","13","2020","Pichincha","2339"
"05","14","2020","Pichincha","2339"
"05","15","2020","Pichincha","2484"
"05","16","2020","Pichincha","2520"
"05","17","2020","Pichincha","2582"
"05","18","2020","Pichincha","2681"
"05","19","2020","Pichincha","2840"
"05","20","2020","Pichincha","2952"
"05","21","2020","Pichincha","3054"
"05","22","2020","Pichincha","3201"
"05","23","2020","Pichincha","3344"
"05","24","2020","Pichincha","3405"
"05","25","2020","Pichincha","3540"
"05","26","2020","Pichincha","3626"
"05","27","2020","Pichincha","3769"
"05","28","2020","Pichincha","3859"
"05","29","2020","Pichincha","3911"
"05","30","2020","Pichincha","3929"
